"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"765","764,Not the faintest sound of any kind could be heard.",0.158113883008419,0.158113883008419,0,0,0.316227766016838,0.213453742061366,0.197642353760524
"766","765,""You looked on amazed, and began to suspect yourself of being deaf--then the night came suddenly, and struck you blind as well. About three in the morning some large fish leaped, and the loud splash made me jump as though a gun had been fired. When the sun rose there was a white fog, very warm and clammy, and more blinding than the night. It did not shift or drive; it was just there, standing all round you like something solid. At eight or nine, perhaps, it lifted as a shutter lifts. We had a glimpse of the towering multitude of trees, of the immense matted jungle, with the blazing little ball of the sun hanging over it--all perfectly still--and then the white shutter came down again, smoothly, as if sliding in greased grooves. I ordered the chain, which we had begun to heave in, to be paid out again. Before it stopped running with a muffled rattle, a cry, a very loud cry, as of infinite desolation, soared slowly in the opaque air. It ceased. A complaining clamor, modulated in savage discords, filled our ears. The sheer unexpectedness of it made my hair stir under my cap. I don't know how it struck the others: to me it seemed as though the mist itself had screamed, so suddenly, and apparently from all sides at once, did this tumultuous and mournful uproar arise. It culminated in a hurried outbreak of almost intolerably excessive shrieking, which stopped short, leaving us stiffened in a variety of silly attitudes, and obstinately listening to the nearly as appalling and excessive silence. 'Good God! What is the meaning--?' stammered at my elbow one of the pilgrims,--a little fat man, with sandy hair and red whiskers, who wore side-spring boots, and pink pyjamas tucked into his socks.""",-0.57623524607883,-0.57623524607883,-0.720294057598537,-0.400163365332521,-0.320130692266016,-0.0637060077609373,-0.225520367242423
"767","766,""Two others remained open-mouthed a whole minute, then dashed into the little cabin, to rush out incontinently and stand darting scared glances, with Winchesters at 'ready' in their hands.""",-0.0821583836257749,-0.0821583836257749,-0.182574185835055,0,-0.0365148371670111,-0.192798340241818,-0.0745511258826476
"768","767,""What we could see was just the steamer we were on, her outlines blurred as though she had been on the point of dissolving, and a misty strip of water, perhaps two feet broad, around her--and that was all.""",-0.0790569415042095,-0.0790569415042095,-0.158113883008419,0,-0.316227766016838,-0.121905803799491,0.303381013022404
"769","768,""The rest of the world was nowhere, as far as our eyes and ears were concerned.""",-0.15,-0.15,-0.25,-0.25,0.25,-0.2935,-0.078125
"770","769,Just nowhere.",0,0,0,0,0,0.0629325035256027,-0.132582521472478
"771","770,""Gone, disappeared; swept off without leaving a whisper or a shadow behind.""",-0.173205080756888,-0.173205080756888,0,-0.288675134594813,0,-0.195433066120688,-0.402942375371926
"772","771,""""""I went forward, and ordered the chain to be hauled in short, so as to be ready to trip the anchor and move the steamboat at once if necessary.""",0.259973473447873,0.259973473447873,0.185695338177052,0,0.371390676354104,0.0839342928560274,-0.0847234980432799
"773","772,'Will they attack?' whispered an awed voice.",-0.13228756555323,-0.13228756555323,0,0,-0.377964473009227,0.0982707629823991,-0.0236227795630767
"774","773,""'We will all be butchered in this fog,' murmured another.""",0,0,0,0,0,-0.0926547354429335,0.118585412256314
"775","774,""The faces twitched with the strain, the hands trembled slightly, the eyes forgot to wink.""",-0.154919333848297,-0.154919333848297,-0.258198889747161,-0.258198889747161,0,-0.0206559111797729,0.0376540047547943
"776","775,""It was very curious to see the contrast of expressions of the white men and of the black fellows of our crew, who were as much strangers to that part of the river as we, though their homes were only eight hundred miles away.""",0.149248115565993,0.149248115565993,0,0,0,-0.339049506977695,-0.212377053336962
"777","776,""The whites, of course greatly discomposed, had besides a curious look of being painfully shocked by such an outrageous row.""",-0.313049516849971,-0.313049516849971,-0.670820393249937,-0.223606797749979,-0.447213595499958,-0.792238884428175,-0.180748828181233
"778","777,""The others had an alert, naturally interested expression; but their faces were essentially quiet, even those of the one or two who grinned as they hauled at the chain.""",0.225155597539675,0.225155597539675,0.417814510898367,0,0.603509849075419,0.316239160915519,0.133468524314756
"779","778,""Several exchanged short, grunting phrases, which seemed to settle the matter to their satisfaction.""",0,0,0,0.267261241912424,0,0.0951450021208231,-0.197105165910413
"780","779,""Their headman, a young, broad-chested black, severely draped in dark-blue fringed cloths, with fierce nostrils and his hair all done up artfully in oily ringlets, stood near me.""",-0.261081085744129,-0.261081085744129,-0.511207720338155,0,-0.182574185835055,0.158510908141995,-0.426767159389442
