,sent_no,parag_no,sect_no,sent_raw,sent_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr
168,168,25,0,"As we sat over our vermouths he glorified the Company's business, and by-and-by expressed casually my surprise at him not going out there.",as we sat over our vermouths he glorified the company own business  and by and by expressed casually my surprise at him not going out there ,138,23,0.6,0.551487845017257,0.5,0.551487845017257,0.4414715719063545,0.6,0.5632102688115957,0.5454545454545454,0.5632102688115957,0.46761275818462833,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.84375,-1.0134339506783068,-1.125,-1.0134339506783068,-0.8418161140757591,-0.05599999999999983,-0.24360005295690706,-0.13444213444213432,-0.24360005295690706,-0.1412265526879043,7.542560858055352,0.6569481358809129,0.5007106353587737,0.6569481358809129,0.7075655346385599,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7269}",0.7269,1.7225245892668497,1.2770555165144064,1.7225245892668497,1.5854588982324647,0.04999999999999993,0.007577383227765247,0.39999999999999947,0.007577383227765247,0.4643987809531993,0.030598851299704948,-0.03476757359295053,0.27303881055001167,-0.03476757359295053,0.31743640471233125,7.146905911805704,0.024688213718160327,0.3633671281826588,0.024688213718160327,-0.28319096111261105,0.8622,1.3252492345913376,0.967448696314844,1.3252492345913376,0.6536915868734358
169,169,25,0,He became very cool and collected all at once.,he became very cool and collected all at once ,46,9,0.75,0.664861944028889,0.625,0.664861944028889,1.4102564102564101,0.75,0.6797936423036653,0.6818181818181818,0.6797936423036653,1.4937629775342294,31.2771272649591,0.9745639626884035,1.2251935131921914,0.9745639626884035,3.4699842388672466,0.625,0.7543496471523085,0.8333333333333334,0.7543496471523085,1.5935613682092558,0.23299999999999998,-0.058292729844418426,0.06583506583506582,-0.058292729844418426,0.16662135670325617,8.198586437918914,0.7118066440711721,0.5442606962846038,0.7118066440711721,1.9654959520768605,0.4353078971319228,0.4796229334479195,0.6601836593209092,0.4796229334479195,2.2014207551233844,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3804}",0.3804,0.9066094571552149,0.6683063949402671,0.9066094571552149,2.1203431608222867,0.45499999999999996,1.718246622522822,3.6399999999999997,1.718246622522822,10.799851650389416,0.24918171247611126,0.11084673701062797,2.2234912585084023,0.11084673701062797,6.60622104744955,4.353078971319229,-0.4201051440848544,-0.2803702924211081,-0.4201051440848544,0.7959385270608798,0.9976,1.4795725766948762,1.0411518153611672,1.4795725766948762,1.3319195266419548
170,170,25,0,"'am not such a fool as look, quoth Plato to his disciples,' he said sententiously, emptied his glass with great resolution, and we rose.", not such a fool as look  quoth plato to his disciples   he said sententiously  emptied his glass with great resolution  and we rose ,136,24,-0.25,-0.09096538271532426,-0.20833333333333334,-0.09096538271532426,-0.17628205128205127,-0.25,-0.09742884764346518,-0.22727272727272727,-0.09742884764346518,-0.18672037219177867,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.3958333333333333,-0.4743226407015943,-0.5277777777777778,-0.4743226407015943,-0.37847082494969825,1.6420000000000001,0.8451606205552241,1.0422730422730422,0.8451606205552241,0.6288526560973777,-7.612960605527276,-0.610394668816596,-0.5053841014333785,-0.610394668816596,-0.684412643880229,1.2362871737822916,1.3416633860640528,1.874940922819396,1.3416633860640528,2.34453727601946,"{'neg': 0.062, 'neu': 0.698, 'pos': 0.239, 'compound': 0.7009}",0.7009,1.661301520190652,1.2313773717498244,1.661301520190652,1.4650517758481276,0.4666666666666666,1.7675251602802926,3.733333333333333,1.7675251602802926,4.153789096303621,0.44508109183931627,0.24134989229058565,3.9715350986159152,0.24134989229058565,4.4249396065922175,6.799579455802603,-0.03060816072103094,0.2833381780516418,-0.03060816072103094,-0.45428399816389275,-0.7394,-0.5001884663911385,0.09563986718197164,-0.5001884663911385,0.022266288025887468
171,171,26,0,"""The old doctor felt my pulse, evidently thinking of something else the while.", the old doctor felt my pulse  evidently thinking of something else the while ,78,13,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.375,0.45345031135135266,0.5,0.45345031135135266,0.6619408760253832,-0.19899999999999995,-0.3352919117980348,-0.23354123354123352,-0.3352919117980348,-0.2811412646261244,7.958647277843286,0.6917423283155116,0.5283324072658139,0.6917423283155116,1.320905013448339,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.175,0.5355617163435236,1.4,0.5355617163435236,2.875700143594815,0.13592500333483865,0.0353980145715581,1.2128821723091474,0.0353980145715581,2.4947983297444245,4.878141478974664,-0.3365121654174405,-0.15938843079048012,-0.3365121654174405,0.11932335695947505,-0.9972,-0.794018286142189,-0.04469000054433615,-0.794018286142189,-0.40209703950076126
172,172,26,0,"'Good, good for there,' he mumbled, and then with a certain eagerness asked me whether would let him measure my head.", good  good for there   he mumbled  and then with a certain eagerness asked me whether would let him measure my head ,117,21,2.25,1.7986029341452088,1.875,1.7986029341452088,1.8131868131868132,3.05,2.467405369182065,2.7727272727272725,2.467405369182065,2.603415475131085,74.17439379292051,2.1182757394369727,2.9055733076184165,2.1182757394369727,3.5267759070880893,-0.1875,-0.22357319420079783,-0.25,-0.22357319420079783,-0.2048864616269043,1.968,1.054192410640592,1.2681912681912682,1.054192410640592,0.9038106232185426,22.99815891553306,1.9493840997313348,1.5267258666372299,1.9493840997313348,2.362922399366408,2.2260931949551845,2.4069254413600274,3.3760709629154904,2.4069254413600274,4.8247305883962355,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.8625}",0.8625,2.041826441833481,1.5152846099789181,2.041826441833481,2.060383028626884,0.5380952380952381,2.069230493489297,4.304761904761905,2.069230493489297,5.473797876178533,0.45459938236445363,0.29691502430984346,4.71581048830024,0.29691502430984346,6.004781839829556,7.950332839125659,0.1525984130126722,0.5484881069883472,0.1525984130126722,0.14019970193279468,-0.9998,-0.7969816590333944,-0.04610527461760383,-0.7969816590333944,-0.13306941286850188
173,173,26,0,"Rather surprised, said Yes, when he produced a thing like calipers and got the dimensions back and front and every way, taking notes carefully.",rather surprised  said yes  when he produced a thing like calipers and got the dimensions back and front and every way  taking notes carefully ,143,24,1.55,1.2695238054242595,1.2916666666666667,1.2695238054242595,1.092948717948718,1.55,1.3015716342613697,1.409090909090909,1.3015716342613697,1.1576663075890279,23.93458870099624,0.7787997915293622,0.9375702112590442,0.7787997915293622,0.9957673484443608,0.75,0.9047993150527863,1.0,0.9047993150527863,0.7171026156941651,-1.1670000000000003,-0.9559752639533606,-0.9043659043659045,-0.9559752639533606,-0.6432646397857908,7.588373919805096,0.6607791392752346,0.5037519216921742,0.6607791392752346,0.6822022766589471,1.5252952693181612,1.6527034800441833,2.3132477473482758,1.6527034800441833,2.8926221121520097,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.765}",0.765,1.8122399327977394,1.343991567111736,1.8122399327977394,1.5990363939560817,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,7.626476346590806,0.10103859208267513,0.47386696989176375,0.10103859208267513,-0.23929451570807075,0.9991,1.481282214901341,1.0419683196342062,1.481282214901341,0.6919884633373984
174,174,26,0,"He was an unshaven little man in a threadbare coat like a gaberdine, with his feet in slippers, and thought him a harmless fool.",he was an unshaven little man in a threadbare coat like a gaberdine  with his feet in slippers  and thought him a harmless fool ,128,24,-0.25,-0.09096538271532426,-0.20833333333333334,-0.09096538271532426,-0.17628205128205127,-0.25,-0.09742884764346518,-0.22727272727272727,-0.09742884764346518,-0.18672037219177867,23.93458870099624,0.7787997915293622,0.9375702112590442,0.7787997915293622,0.9957673484443608,0.6875,0.8295744811025474,0.9166666666666666,0.8295744811025474,0.657344064386318,-1.1760000000000002,-0.9617460802440609,-0.9106029106029107,-0.9617460802440609,-0.6473404872984104,-7.588373919805096,-0.6083386683473124,-0.5037519216921742,-0.6083386683473124,-0.6822022766589471,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.114, 'neu': 0.709, 'pos': 0.177, 'compound': 0.1531}",0.1531,0.37137854942368653,0.2689739985945187,0.37137854942368653,0.32001630315643936,-0.1875,-0.995592849692175,-1.5,-0.995592849692175,-1.6689331190505623,-0.05881331055803916,-0.09433166859298579,-0.5248012810020192,-0.09433166859298579,-0.5847144532867053,7.016358238863542,0.003904271463239089,0.3332870895704681,0.003904271463239089,-0.39792248695631066,-0.9999,-0.7970956349138253,-0.04615970823580643,-0.7970956349138253,-0.07808610004926272
175,175,26,0,"'always ask leave, in the interests of science, to measure the crania of those going out there,' he said.", always ask leave  in the interests of science  to measure the crania of those going out there   he said ,105,19,0.25,0.28694828065678235,0.20833333333333334,0.28694828065678235,0.22267206477732793,0.25,0.29118239733010004,0.22727272727272727,0.29118239733010004,0.23585731224224674,25.3521478030654,0.8165942518877358,0.9930991030817745,0.8165942518877358,1.332307005683836,-1.0625,-1.276720869504143,-1.4166666666666667,-1.276720869504143,-1.2832362596632427,-0.05900000000000016,-0.24552365838714074,-0.13652113652113665,-0.24552365838714074,-0.14851395663113895,-7.725325150124005,-0.6197908745123196,-0.5128433879509995,-0.6197908745123196,-0.8772812550592557,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.059, 'neu': 0.842, 'pos': 0.099, 'compound': 0.2023}",0.2023,0.48723143398326063,0.3554111033028813,0.48723143398326063,0.5341342621214701,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,5.5839516299500795,-0.22414311976383136,0.003240255847409669,-0.22414311976383136,-0.3882885231206962,-0.5134,-0.24260297661713773,0.21865984431985197,-0.24260297661713773,0.05728165810484176
176,176,26,0,"'And when they come back, too?' asked.", and when they come back  too   asked ,38,7,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.33333333333333304,0.403300422051193,0.44444444444444403,0.403300422051193,1.0927277953434886,0.9349999999999999,0.39183094083020825,0.5523215523215522,0.39183094083020825,1.3370149874169708,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,3.421460127773553,-0.5684242355820138,-0.49502851002192044,-0.5684242355820138,0.8277905379806783,-0.9374,-0.7258607096444667,-0.012138696859180223,-0.7258607096444667,-0.9310016010665919
177,177,26,0,"'Oh, never see them,' he remarked; 'and, moreover, the changes take place inside, you know.'", oh  never see them   he remarked   and  moreover  the changes take place inside  you know  ,92,15,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.16875,0.20520835931556416,0.225,0.20520835931556416,0.25815694164989944,0.42300000000000004,0.0635356140703666,0.19750519750519752,0.0635356140703666,0.19174065396621567,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,5.341784842063091,-0.26269746870065863,-0.052558412685411095,-0.26269746870065863,0.0,-0.5314,-0.26311863509471306,0.20886179304338362,-0.26311863509471306,-0.02043259371787322
178,178,26,0,"He smiled, as if at some quiet joke.",he smiled  as if at some quiet joke ,36,8,1.65,1.3451065380986809,1.375,1.3451065380986809,3.4903846153846154,1.65,1.3792938832560826,1.4999999999999998,1.3792938832560826,3.6970633693972177,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.5083333333333333,0.6139299571118624,0.6777777777777777,0.6139299571118624,1.458108651911469,1.145,0.5264833209465496,0.6978516978516979,0.5264833209465496,1.4408520550003756,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,1.8353325489597407,1.9863758791451704,2.7834472248864652,1.9863758791451704,10.441762236592636,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.6908}",0.6908,1.637518712587975,1.213633169360506,1.637518712587975,4.331820944881808,0.3,1.0635460494592819,2.4,1.0635460494592819,8.010878971442699,0.28715806976711183,0.136145614774431,2.5623608233229827,0.136145614774431,8.564667020659229,3.2118319606795462,-0.6017982484747376,-0.5433298180290276,-0.6017982484747376,0.2830415518007316,0.7198,1.162947580857631,0.8899352239943389,1.162947580857631,1.1389707124107065
179,179,26,0,'So you are going out there. Famous. Interesting too.', owno you are going out there  famous  interesting too  ,54,9,1.25,1.0427756074009957,1.0416666666666667,1.0427756074009957,2.3504273504273505,1.25,1.0684048872772305,1.1363636363636362,1.0684048872772305,2.489604962557049,62.5542545299182,1.8084636885014802,2.4503870263843828,1.8084636885014802,6.939968477734493,-0.625,-0.7501470318524704,-0.8333333333333334,-0.7501470318524704,-1.5935613682092558,0.04200000000000015,-0.18076227556928115,-0.06652806652806643,-0.18076227556928115,-0.06404142104795775,16.39717287583783,1.397393052678383,1.0885213925692077,1.397393052678383,3.930991904153721,1.7412315885276912,1.8851013057733235,2.6407346372836367,1.8851013057733235,8.805683020493538,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}",0.4019,0.9572362258143783,0.7060787069571328,0.9572362258143783,2.240183796883483,0.5,1.9083209824444949,4.0,1.9083209824444949,11.867968846581775,0.453057659047475,0.24666367731813987,4.042711379106186,0.24666367731813987,12.011310995362816,3.9177710741873053,-0.48940867124239656,-0.3806714165914406,-0.48940867124239656,0.4941302587236843,0.9832,1.463160049912816,1.0333133743399923,1.463160049912816,1.3171266986109154
180,180,26,0,"He gave me a searching glance, and made another note.",he gave me a searching glance  and made another note ,53,10,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.583333333333333,0.7041997578521487,0.7777777777777773,0.7041997578521487,1.3385915492957743,0.33,0.003903845733129724,0.13305613305613306,0.003903845733129724,0.24391150212774682,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,4.57840183562117,-0.3842324449028491,-0.22845270319364946,-0.3842324449028491,0.6347293003349671,-0.8668,-0.6453937380601992,0.026291437591856738,-0.6453937380601992,-0.49429618497883576
181,181,26,0,"'Ever any madness in your family?' he asked, in a matter-of-fact tone.", ever any madness in your family   he asked  in a matter of fact tone ,70,12,-1.0,-0.6578358777734842,-0.8333333333333334,-0.6578358777734842,-1.4102564102564101,-1.0,-0.6803457151038129,-0.9090909090909091,-0.6803457151038129,-1.4937629775342294,-27.47964402379244,-0.5919883313339752,-1.0764377852725757,-0.5919883313339752,-2.2865095036814034,-0.125,-0.14834836025055886,-0.16666666666666666,-0.14834836025055886,-0.23903420523138835,0.06899999999999995,-0.16344982669718025,-0.047817047817047854,-0.16344982669718025,-0.05226675045594574,-7.911982467686462,-0.6353996286502323,-0.5252345778704347,-0.6353996286502323,-1.422590006603157,-0.730178218022523,-0.7747118633612018,-1.107381076949406,-0.7747118633612018,-2.7694698878963506,"{'neg': 0.193, 'neu': 0.733, 'pos': 0.073, 'compound': -0.4215}",-0.4215,-0.9816512771602828,-0.7405130007027407,-0.9816512771602828,-1.7620753988300348,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,5.476336635168923,-0.24127604742839526,-0.021555767898659265,-0.24127604742839526,0.6255017643951093,-0.5822,-0.3210183823536478,0.18120951499646182,-0.3210183823536478,-0.14145641804681444
182,182,26,0,felt very annoyed.,felt very annoyed ,18,3,-0.5,-0.27992221440137754,-0.4166666666666667,-0.27992221440137754,-2.8205128205128203,-0.5,-0.2917344701302478,-0.45454545454545453,-0.2917344701302478,-2.9875259550684587,-47.650535804050435,-1.1297775273323878,-1.866575752711834,-1.1297775273323878,-15.859507186794445,-0.5,-0.5996973639519926,-0.6666666666666666,-0.5996973639519926,-3.8245472837022136,0.0,-0.2076927515925495,-0.09563409563409564,-0.2076927515925495,-0.11476307898277989,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,-1.6685962749659333,-1.7846684878741754,-2.5305766378100123,-1.7846684878741754,-25.31506431999114,"{'neg': 0.591, 'neu': 0.409, 'pos': 0.0, 'compound': -0.4391}",-0.4391,-1.0230945854580167,-0.7714335910049193,-1.0230945854580167,-7.342607901554149,-0.52,-2.4000311757800916,-4.16,-2.4000311757800916,-37.028062801335146,-0.18040572167956087,-0.1753334224578419,-1.6097912690035763,-0.1753334224578419,-14.348565917582297,1.6685962749659333,-0.8474902677558146,-0.8989132456596538,-0.8474902677558146,1.2484762180448605,-0.9996,-0.7967537072725324,-0.04599640738119864,-0.7967537072725324,-2.773501163861233
183,183,26,0,"'Is that question in the interests of science too?' 'It would be,' he said, without taking notice of my irritation, 'interesting for science to watch the mental changes of individuals, on the spot, but . . .' 'Are you an alienist?' interrupted.", is that question in the interests of science too    it would be   he said  without taking notice of my irritation   interesting for science to watch the mental changes of individuals  on the spot  but         are you an alienist   interrupted ,244,42,-0.25,-0.09096538271532426,-0.20833333333333334,-0.09096538271532426,-0.10073260073260074,-0.25,-0.09742884764346518,-0.22727272727272727,-0.09742884764346518,-0.10669735553815923,21.442838668808285,0.712365631798709,0.8399629102409176,0.712365631798709,0.5097721931361963,0.5,0.6038999792518305,0.6666666666666666,0.6038999792518305,0.2731819488358724,3.633,2.1217934244201553,2.422037422037422,2.1217934244201553,0.8253990805948127,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.26570575800940455,0.29709148845816513,0.40296672948279677,0.29709148845816513,0.28793913504748625,"{'neg': 0.114, 'neu': 0.808, 'pos': 0.077, 'compound': -0.3818}",-0.3818,-0.8881683601477809,-0.6707659873506676,-0.8881683601477809,-0.45603144366941695,0.2,0.6411585829666753,1.6,0.6411585829666753,1.0172544725641524,0.10888615423710882,0.017385424976518512,0.9716098734252806,0.017385424976518512,0.618589883734506,10.893936078385586,0.6212370211729445,1.2267361147880453,0.6212370211729445,-0.6036444338701615,-0.6954,-0.4500390790015101,0.11959065919111644,-0.4500390790015101,0.15402591924580766
184,184,26,0,"'Every doctor should be--a little,' answered that original, imperturbably.", every doctor should be  a little   answered that original  imperturbably ,74,9,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,-0.125,-0.14834836025055886,-0.16666666666666666,-0.14834836025055886,-0.3187122736418511,-0.353,-0.43403699055001843,-0.34026334026334026,-0.43403699055001843,-0.5410665373397358,8.128372959350388,0.7059352164815359,0.5395995956151608,0.7059352164815359,1.9486632567149629,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.2585}",0.2585,0.619567452524888,0.45414617006324676,0.619567452524888,1.4408746242706651,0.09375,0.19237189981828087,0.75,0.19237189981828087,2.2252441587340828,0.08107809765272182,-0.0011395909692325328,0.723473803899636,-0.0011395909692325328,2.14951502611545,4.57840183562117,-0.3842324449028491,-0.22845270319364946,-0.3842324449028491,0.9521596844067493,0.9252,1.3970540392628512,1.0017418757824834,1.3970540392628512,1.2575444745970068
185,185,26,0,"'have a little theory which you Messieurs who go out there must help me to prove. This is my share in the advantages my country shall reap from the possession of such a magnificent dependency. The mere wealth leave to others. Pardon my questions, but you are the first Englishman coming under my observation. . . .' hastened to assure him was not in the least typical.", have a little theory which you messieurs who go out there must help me to prove  this is my share in the advantages my country shall reap from the possession of such a magnificent dependency  the mere wealth leave to others  pardon my questions  but you are the first englishman coming under my observation         hastened to assure him was not in the least typical ,368,67,4.15,3.234674854959214,3.458333333333334,3.234674854959214,1.048220436280138,3.1500000000000004,2.5451276181767786,2.8636363636363638,2.5451276181767786,0.8427498589670729,77.53616306797633,2.2079060450902865,3.0372611660894107,2.2079060450902865,1.1555072042206413,1.395833333333333,1.682122599205255,1.8611111111111107,1.682122599205255,0.4780684104627766,6.079000000000001,3.690173051870493,4.117117117117117,3.690173051870493,0.8713892405879536,14.125407973391024,1.207422360478941,0.9377109623855293,1.207422360478941,0.4548852772351857,2.8176401570840155,3.0435678937212836,4.27320524577925,3.0435678937212836,1.9140785029547212,"{'neg': 0.016, 'neu': 0.776, 'pos': 0.208, 'compound': 0.886}",0.886,2.0971626773446594,1.556570625439213,2.0971626773446594,0.6633871794182444,0.013690476190476194,-0.14578949448681183,0.10952380952380955,-0.14578949448681183,0.04365084490480505,0.022987771884478467,-0.03983788000230281,0.20512384046892385,-0.03983788000230281,0.08186561349226042,14.557807478267414,1.2045464734857296,2.070944140061491,1.2045464734857296,-0.8663359258076024,0.952,1.4275995752183521,1.0163300854607806,1.4275995752183521,0.43847441805747744
186,186,26,0,"'If were,' said I, 'wouldn't be talking like this with you.' 'What you say is rather profound, and probably erroneous,' he said, with a laugh.", if were   said i   would not be talking like this with you    what you say is rather profound  and probably erroneous   he said  with a laugh ,142,25,1.25,1.0427756074009957,1.0416666666666667,1.0427756074009957,0.8461538461538463,1.25,1.0684048872772305,1.1363636363636362,1.0684048872772305,0.8962577865205377,23.48467187323678,0.7668042678954626,0.9199459846420279,0.7668042678954626,0.9379671797640898,0.5,0.6038999792518305,0.6666666666666666,0.6038999792518305,0.4589456740442657,-1.137,-0.9367392096510261,-0.8835758835758835,-0.9367392096510261,-0.6090818653132876,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.2977877463252377,0.331619187906597,0.4516219562411081,0.331619187906597,0.5421454714981315,"{'neg': 0.166, 'neu': 0.712, 'pos': 0.122, 'compound': -0.0798}",-0.0798,-0.17703886549348447,-0.14019676739283204,-0.17703886549348447,-0.160129385710049,-0.038888888888888896,-0.3678781425434403,-0.31111111111111117,-0.3678781425434403,-0.3323031277042898,-0.03569865984965583,-0.07893327958101572,-0.31854527897501417,-0.07893327958101572,-0.34071507439123616,8.040269150781418,0.16691679239046495,0.5692107109710454,0.16691679239046495,-0.21532759928066494,-0.6934,-0.44775956139289064,0.12067933155516848,-0.44775956139289064,0.05067159968465624
187,187,26,0,"'Avoid irritation more than exposure to the sun. Adieu. How do you English say, eh? Good-by. Ah! Good-by. Adieu. In the tropics one must before everything keep calm.' . . . He lifted a warning forefinger.", avoid irritation more than exposure to the sun  adieu  how do you english say  eh  good by  ah  good by  adieu  in the tropics one must before everything keep calm         he lifted a warning forefinger ,204,36,-0.4,-0.20433948172695626,-0.33333333333333337,-0.20433948172695626,-0.18803418803418803,-0.4,-0.21401222113553475,-0.36363636363636365,-0.21401222113553475,-0.19916839700456393,21.95221938042295,0.7259465605122557,0.8599164673028764,0.7259465605122557,0.6088623054551121,-0.875,-1.0510463676534263,-1.1666666666666667,-1.0510463676534263,-0.5577464788732395,-0.9430000000000002,-0.8123460584959298,-0.7491337491337492,-0.8123460584959298,-0.3994685756050246,14.754324204200826,1.260013916750332,0.9794613773231704,1.260013916750332,0.8842855020977086,1.094287037161149,1.1888381312630163,1.6595849174809387,1.1888381312630163,1.3834955737886425,"{'neg': 0.18, 'neu': 0.636, 'pos': 0.184, 'compound': 0.0516}",0.0516,0.1323731066839147,0.09065354884047787,0.1323731066839147,0.07190438163671792,0.44000000000000006,1.6548885025489313,3.5200000000000005,1.6548885025489313,2.6109531462479914,0.45459938236445363,0.3559115495208826,5.5060481822599865,0.3559115495208826,4.089758757846248,9.84858333445034,0.45481083695747176,0.9858719906541539,0.45481083695747176,-0.5150858297053992,0.8366,1.2960714092010084,0.953513690054978,1.2960714092010084,0.5219608279563281
188,188,26,0,". . . 'Du calme, du calme.",       du calme  du calme ,26,7,0.0,0.09799144897072905,0.0,0.09799144897072905,0.0,0.0,0.09687677484331744,0.0,0.09687677484331744,0.0,0.0,0.14066423687532684,0.0,0.14066423687532684,0.0,0.0,0.002101307649919007,0.0,0.002101307649919007,0.0,0.0,-0.2076927515925495,-0.09563409563409564,-0.2076927515925495,-0.11476307898277989,0.0,0.026220235463961118,0.0,0.026220235463961118,0.0,0.0,0.011130142672784872,0.0,0.011130142672784872,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.010868861901922317,0.0,0.010868861901922317,0.0,0.0,-0.20361635001853773,0.0,-0.20361635001853773,0.0,0.0,-0.05515174558744214,0.0,-0.05515174558744214,0.0,2.691256930414569,-0.6846767948673237,-0.6632777011127066,-0.6846767948673237,0.1768777749092136,0.9767,1.4557516176848027,1.0297751891568232,1.4557516176848027,1.5971191252023846
