,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
1183,1184,"1183,But if he did it one time by mistake what would he do to go to confession?",-1.5,-2,-2,-2,79,17,  but if he did it one time by mistake what would he do to go to confession ,-1.4910882687349665,-1.6666666666666665,-0.7877553285623202,-1.7755349126754099,-1.4782414287154615,-2.0,-0.8293680375649695,-3.5294117647058822,-0.794204592563488,-2.0,-0.3960479021047782,-7.734956051386071,-1.5980619786158936,-2.0,-0.8792847813044516,-3.294117647058824,-0.12715053763440856,-0.2025089605734767,-0.3279569892473118,-0.11827956989247312,-0.19397401433691755,-0.4295198499973145,-0.008740510841287009,-0.43976840434236153,-0.9949876532703624,-0.12715053763440856,-0.4295198499973145,-0.2025089605734767,-0.008740510841287009,-0.3279569892473118,-0.43976840434236153,-0.11827956989247312,-0.9949876532703624
1184,1185,"1184,Perhaps he would go to confession to the minister.",-0.75,-1,0,-1,55,9,  perhaps he would go to confession to the minister ,-0.7259779169177154,-0.8333333333333333,-0.7451474771581984,-1.6768940841934423,-0.6608832607832764,-1.0,-0.7777964498960873,-3.333333333333333,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.8217611444626834,-1.0,-0.8323074248283913,-3.111111111111111,-0.13028673835125443,-0.2060931899641577,-0.33512544802867383,-0.12365591397849462,-0.19879032258064513,-0.4458521708990077,-0.025981455710484706,-0.45600435730733924,-1.0251525531770262,-0.13028673835125443,-0.4458521708990077,-0.2060931899641577,-0.025981455710484706,-0.33512544802867383,-0.45600435730733924,-0.12365591397849462,-1.0251525531770262
1185,1186,"1185,And if the minister did it he would go to the rector: and the rector to the provincial: and the provincial to the general of the jesuits.",0.4,0,0,1,142,27,  and if the minister did it he would go to the rector  and the rector to the provincial  and the provincial to the general of the jesuits ,0.4471912892020695,0.4444444444444445,0.10795639206654895,0.298114503856612,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,0.7308405238437365,1.0,0.23251265529564363,1.037037037037037,-0.13145161290322577,-0.2060931899641577,-0.3333333333333333,-0.12544802867383512,-0.19908154121863797,-0.45191846151963666,-0.025981455710484706,-0.4519453690660948,-1.035207519812581,-0.13145161290322577,-0.45191846151963666,-0.2060931899641577,-0.025981455710484706,-0.3333333333333333,-0.4519453690660948,-0.12544802867383512,-1.035207519812581
1186,1187,"1186,That was called the order: and he had heard his father say that they were all clever men.",0.75,1,2,1,94,18,  that was called the order  and he had heard his father say that they were all clever men ,0.8042427867167866,0.8333333333333333,0.3413527336469044,0.8384470420967212,0.9738330750810936,1.0,0.5372790356604045,1.6666666666666665,0.8942928164882984,2.0,0.4151402469905901,7.305236270753512,0.7308405238437365,1.0,0.365615165311148,1.5555555555555556,-0.1305555555555555,-0.20430107526881722,-0.3279569892473118,-0.12544802867383512,-0.1970654121863799,-0.44725208411915285,-0.017360983275885925,-0.43976840434236153,-1.035207519812581,-0.1305555555555555,-0.44725208411915285,-0.20430107526881722,-0.017360983275885925,-0.3279569892473118,-0.43976840434236153,-0.12544802867383512,-1.035207519812581
1187,1188,"1187,They could all have become high-up people in the world if they had not become jesuits.",0.0,0,0,0,91,16,  they could all have become high up people in the world if they had not become jesuits ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.12921146953405013,-0.2025089605734767,-0.32616487455197135,-0.12365591397849462,-0.1953853046594982,-0.4402525180184272,-0.008740510841287009,-0.4357094161011172,-1.0251525531770262,-0.12921146953405013,-0.4402525180184272,-0.2025089605734767,-0.008740510841287009,-0.32616487455197135,-0.4357094161011172,-0.12365591397849462,-1.0251525531770262
1188,1189,"1188,And he wondered what Father Arnall and Paddy Barrett would have become and what Mr McGlade and Mr Gleeson would have become if they had not become jesuits.",0.0,0,0,0,160,28,  and he wondered what father arnall and paddy barrett would have become and what mr mcglade and mr gleeson would have become if they had not become jesuits ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.1305555555555555,-0.20430107526881722,-0.33154121863799285,-0.12724014336917563,-0.1984094982078853,-0.44725208411915285,-0.017360983275885925,-0.44788638082485044,-1.0452624864481357,-0.1305555555555555,-0.44725208411915285,-0.20430107526881722,-0.017360983275885925,-0.33154121863799285,-0.44788638082485044,-0.12724014336917563,-1.0452624864481357
1189,1190,"1189,It was hard to think what because you would have to think of them in a different way with different coloured coats and trousers and with beards and moustaches and different kinds of hats.",-0.25,-1,-1,0,192,34,  it was hard to think what because you would have to think of them in a different way with different coloured coats and trousers and with beards and moustaches and different kinds of hats ,-0.21590434903954805,-0.2777777777777778,-0.08472578039431242,-0.1479612427229508,-0.6608832607832764,-1.0,-0.13315160403506193,-0.8823529411764706,-0.3720802403005414,-1.0,-0.08316104459656473,-1.9337390128465177,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.1305555555555555,-0.20430107526881722,-0.33154121863799285,-0.12903225806451613,-0.19885752688172043,-0.44725208411915285,-0.017360983275885925,-0.44788638082485044,-1.0553174530836902,-0.1305555555555555,-0.44725208411915285,-0.20430107526881722,-0.017360983275885925,-0.33154121863799285,-0.44788638082485044,-0.12903225806451613,-1.0553174530836902
1190,1191,"1190,The door opened quietly and closed.",0.0,0,0,0,40,6,  the door opened quietly and closed ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.12759856630824368,-0.2060931899641577,-0.32437275985663083,-0.13261648745519714,-0.19767025089605733,-0.43185303869755637,-0.025981455710484706,-0.43165042785987273,-1.0754273863547996,-0.12759856630824368,-0.43185303869755637,-0.2060931899641577,-0.025981455710484706,-0.32437275985663083,-0.43165042785987273,-0.13261648745519714,-1.0754273863547996
1191,1192,"1191,A quick whisper ran through the class: the prefect of studies.",0.0,0,0,0,67,11,  a quick whisper ran through the class  the prefect of studies ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.1258064516129032,-0.20430107526881722,-0.32437275985663083,-0.12724014336917563,-0.19543010752688172,-0.42252028389658886,-0.017360983275885925,-0.43165042785987273,-1.0452624864481357,-0.1258064516129032,-0.42252028389658886,-0.20430107526881722,-0.017360983275885925,-0.32437275985663083,-0.43165042785987273,-0.12724014336917563,-1.0452624864481357
1192,1193,"1192,There was an instant of dead silence and then the loud crack of a pandybat on the last desk.",-1.75,-3,-3,-1,97,19,  there was an instant of dead silence and then the loud crack of a pandybat on the last desk ,-1.7461250526740502,-1.9444444444444444,-0.8213931059866267,-1.8534092509506468,-2.2955995966476466,-3.0,-1.1469404458417694,-4.7368421052631575,-1.2163289448264345,-3.0,-0.538768223073437,-10.381125226860252,-0.8217611444626834,-1.0,-0.41198370898995645,-1.4736842105263157,-0.12186379928315406,-0.1989247311827957,-0.32437275985663083,-0.12186379928315412,-0.19175627240143367,-0.40198822333446016,0.008500434027910685,-0.43165042785987273,-1.0150975865414715,-0.12186379928315406,-0.40198822333446016,-0.1989247311827957,0.008500434027910685,-0.32437275985663083,-0.43165042785987273,-0.12186379928315412,-1.0150975865414715
1193,1194,"1193,Stephen's heart leapt up in fear.",-0.75,-1,-2,-1,38,6,  stephen own heart leapt up in fear ,-0.7259779169177154,-0.8333333333333333,-1.1073142140932328,-2.5153411262901635,-0.6608832607832764,-1.0,-1.2161549450815847,-5.0,-0.794204592563488,-2.0,-1.1608824426804112,-21.915708812260533,-0.8217611444626834,-1.0,-1.2316149548749045,-4.666666666666667,-0.12123655913978489,-0.2007168458781362,-0.3207885304659498,-0.11827956989247312,-0.19025537634408599,-0.39872175915412145,-0.00012003840668822845,-0.4235324513773838,-0.9949876532703624,-0.12123655913978489,-0.39872175915412145,-0.2007168458781362,-0.00012003840668822845,-0.3207885304659498,-0.4235324513773838,-0.11827956989247312,-0.9949876532703624
1194,1195,"1194,""Any boys want flogging here, Father Arnall?""",0.0,0,1,0,50,7,   any boys want flogging here  father arnall  ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.47216846422535175,1.0,0.5277132962528045,9.392446633825942,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.12025089605734761,-0.1971326164874552,-0.3207885304659498,-0.12007168458781362,-0.18956093189964154,-0.3935887440135893,0.017120906462509466,-0.4235324513773838,-1.005042619905917,-0.12025089605734761,-0.3935887440135893,-0.1971326164874552,0.017120906462509466,-0.3207885304659498,-0.4235324513773838,-0.12007168458781362,-1.005042619905917
1195,1196,"1195,cried the prefect of studies.",-1.0,0,-2,0,34,5,  cried the prefect of studies ,-0.9810147008567991,-1.1111111111111112,-1.7592143405762946,-4.024545802064262,0.15647490714890863,0.0,0.09892054047490724,0.0,-0.794204592563488,-2.0,-1.3972858461310615,-26.298850574712645,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.12204301075268811,-0.2025089605734767,-0.3154121863799283,-0.12544802867383512,-0.19135304659498203,-0.4029214988145569,-0.008740510841287009,-0.41135548665365057,-1.035207519812581,-0.12204301075268811,-0.4029214988145569,-0.2025089605734767,-0.008740510841287009,-0.3154121863799283,-0.41135548665365057,-0.12544802867383512,-1.035207519812581
1196,1197,"1196,Any lazy idle loafers that want flogging in this class?",-1.0,-2,0,-1,60,10,  any lazy idle loafers that want flogging in this class ,-0.9810147008567991,-1.1111111111111112,-0.8900141719322122,-2.012272901032131,-1.4782414287154615,-2.0,-1.4791700421928833,-6.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.8217611444626834,-1.0,-0.7524459188190887,-2.8000000000000003,-0.12159498207885298,-0.2025089605734767,-0.3154121863799283,-0.12365591397849462,-0.19079301075268815,-0.40058831011431495,-0.008740510841287009,-0.41135548665365057,-1.0251525531770262,-0.12159498207885298,-0.40058831011431495,-0.2025089605734767,-0.008740510841287009,-0.3154121863799283,-0.41135548665365057,-0.12365591397849462,-1.0251525531770262
1197,1198,"1197,He came to the middle of the class and saw Fleming on his knees.",0.0,0,0,0,69,14,  he came to the middle of the class and saw fleming on his knees ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.11818996415770602,-0.1989247311827957,-0.31362007168458783,-0.12007168458781362,-0.1877016129032258,-0.38285607599247656,0.008500434027910685,-0.4072964984124062,-1.005042619905917,-0.11818996415770602,-0.38285607599247656,-0.1989247311827957,0.008500434027910685,-0.31362007168458783,-0.4072964984124062,-0.12007168458781362,-1.005042619905917
1198,1199,"1198,Hoho! he cried.",-1.0,0,-2,0,20,3,  hoho  he cried ,-0.9810147008567991,-1.1111111111111112,-2.918147898768404,-6.707576336773769,0.15647490714890863,0.0,0.09892054047490724,0.0,-0.794204592563488,-2.0,-2.342899459933662,-43.831417624521066,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.11756272401433686,-0.1971326164874552,-0.30824372759856633,-0.11827956989247312,-0.18530465949820787,-0.37958961181213796,0.017120906462509466,-0.395119533688673,-0.9949876532703624,-0.11756272401433686,-0.37958961181213796,-0.1971326164874552,0.017120906462509466,-0.30824372759856633,-0.395119533688673,-0.11827956989247312,-0.9949876532703624
1199,1200,"1199,Who is this boy?",0.25,0,0,-1,21,4,  who is this boy ,0.2941692188386193,0.2777777777777778,0.5224361021144215,1.2576705631450817,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.8217611444626834,-1.0,-1.8305762499446738,-7.0,-0.11720430107526875,-0.1989247311827957,-0.3064516129032258,-0.11648745519713262,-0.18476702508960574,-0.3777230608519444,0.008500434027910685,-0.3910605454474285,-0.9849326866348077,-0.11720430107526875,-0.3777230608519444,-0.1989247311827957,0.008500434027910685,-0.3064516129032258,-0.3910605454474285,-0.11648745519713262,-0.9849326866348077
1200,1201,"1200,Why is he on his knees?",0.0,0,0,0,28,6,  why is he on his knees ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.11433691756272395,-0.1953405017921147,-0.30286738351254483,-0.11469534050179211,-0.18181003584229388,-0.3627906531703963,0.025741378897108248,-0.3829425689649397,-0.9748777199992532,-0.11433691756272395,-0.3627906531703963,-0.1953405017921147,0.025741378897108248,-0.30286738351254483,-0.3829425689649397,-0.11469534050179211,-0.9748777199992532
1201,1202,"1201,""What is your name, boy?""",0.25,0,0,-1,30,5,   what is your name  boy  ,0.2941692188386193,0.2777777777777778,0.4137860810339113,1.0061364505160655,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.8217611444626834,-1.0,-1.4711994729028124,-5.6000000000000005,-0.11111111111111105,-0.1935483870967742,-0.2974910394265233,-0.11290322580645161,-0.17876344086021503,-0.34599169452865475,0.03436185133170716,-0.3707656042412063,-0.9648227533636984,-0.11111111111111105,-0.34599169452865475,-0.1935483870967742,0.03436185133170716,-0.2974910394265233,-0.3707656042412063,-0.11290322580645161,-0.9648227533636984
1202,1203,"1202,""Fleming, sir.""",0.25,0,0,1,20,2,   fleming  sir  ,0.2941692188386193,0.2777777777777778,1.0656862075169728,2.5153411262901635,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,0.7308405238437365,1.0,3.560075405683253,14.0,-0.11012544802867377,-0.1971326164874552,-0.30286738351254483,-0.10931899641577061,-0.17986111111111108,-0.3408586793881226,0.017120906462509466,-0.3829425689649397,-0.9447128200925893,-0.11012544802867377,-0.3408586793881226,-0.1971326164874552,0.017120906462509466,-0.30286738351254483,-0.3829425689649397,-0.10931899641577061,-0.9447128200925893
1203,1204,"1203,""Hoho, Fleming!""",0.0,0,0,0,21,2,   hoho  fleming  ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10681003584229384,-0.1935483870967742,-0.2992831541218638,-0.10931899641577061,-0.1772401433691756,-0.3235930830063326,0.03436185133170716,-0.37482459248245076,-0.9447128200925893,-0.10681003584229384,-0.3235930830063326,-0.1935483870967742,0.03436185133170716,-0.2992831541218638,-0.37482459248245076,-0.10931899641577061,-0.9447128200925893
1204,1205,"1204,An idler of course.",-0.8,0,0,-1,24,4,  an idler of course ,-0.7769852737055322,-0.888888888888889,-1.7592143405762946,-4.024545802064262,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.8217611444626834,-1.0,-1.8305762499446738,-7.0,-0.10922939068100353,-0.1971326164874552,-0.2939068100358423,-0.11827956989247312,-0.17963709677419354,-0.33619230198763883,0.017120906462509466,-0.3626476277587175,-0.9949876532703624,-0.10922939068100353,-0.33619230198763883,-0.1971326164874552,0.017120906462509466,-0.2939068100358423,-0.3626476277587175,-0.11827956989247312,-0.9949876532703624
1205,1206,"1205,I can see it in your eye.",0.0,0,0,0,30,7,  i can see it in your eye ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10869175627240138,-0.1971326164874552,-0.2939068100358423,-0.11469534050179211,-0.17860663082437273,-0.3333924755473486,0.017120906462509466,-0.3626476277587175,-0.9748777199992532,-0.10869175627240138,-0.3333924755473486,-0.1971326164874552,0.017120906462509466,-0.2939068100358423,-0.3626476277587175,-0.11469534050179211,-0.9748777199992532
1206,1207,"1206,""Why is he on his knees, Father Arnall?""",0.0,0,0,0,45,8,   why is he on his knees  father arnall  ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10725806451612899,-0.1953405017921147,-0.2903225806451613,-0.11469534050179211,-0.17690412186379928,-0.32592627170657457,0.025741378897108248,-0.3545296512762287,-0.9748777199992532,-0.10725806451612899,-0.32592627170657457,-0.1953405017921147,0.025741378897108248,-0.2903225806451613,-0.3545296512762287,-0.11469534050179211,-0.9748777199992532
1207,1208,"1207,""He wrote a bad Latin theme, Father Arnall said, and he missed all the questions in grammar.""",-1.25,-2,-5,-1,98,17,   he wrote a bad latin theme  father arnall said  and he missed all the questions in grammar  ,-1.236051484795883,-1.3888888888888888,-0.6599317743499551,-1.4796124272295081,-1.4782414287154615,-2.0,-0.8293680375649695,-3.5294117647058822,-2.060577649352328,-5.0,-1.0218216171212053,-19.33739012846518,-0.8217611444626834,-1.0,-0.45648857301990836,-1.647058823529412,-0.10546594982078848,-0.1953405017921147,-0.2885304659498208,-0.10931899641577061,-0.17466397849462365,-0.316593516905607,0.025741378897108248,-0.35047066303498425,-0.9447128200925893,-0.10546594982078848,-0.316593516905607,-0.1953405017921147,0.025741378897108248,-0.2885304659498208,-0.35047066303498425,-0.10931899641577061,-0.9447128200925893
1208,1209,"1208,""Of course he did! cried the prefect of studies, of course he did!""",-1.0,0,-2,0,72,13,   of course he did  cried the prefect of studies  of course he did  ,-0.9810147008567991,-1.1111111111111112,-0.6894295176297317,-1.5479022315631776,0.15647490714890863,0.0,0.09892054047490724,0.0,-0.794204592563488,-2.0,-0.5244117410825069,-10.114942528735632,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10689964157706087,-0.1953405017921147,-0.2831541218637993,-0.10931899641577061,-0.17367831541218637,-0.324059720746381,0.025741378897108248,-0.338293698311251,-0.9447128200925893,-0.10689964157706087,-0.324059720746381,-0.1953405017921147,0.025741378897108248,-0.2831541218637993,-0.338293698311251,-0.10931899641577061,-0.9447128200925893
1209,1210,"1209,A born idler!",-0.8,0,0,-1,18,3,  a born idler ,-0.7769852737055322,-0.888888888888889,-2.338681119672349,-5.366061069419016,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.8217611444626834,-1.0,-2.4295375450144436,-9.333333333333334,-0.1080645161290322,-0.1935483870967742,-0.27598566308243727,-0.1057347670250896,-0.17083333333333334,-0.3301260113670099,0.03436185133170716,-0.3220577453462733,-0.92460288682148,-0.1080645161290322,-0.3301260113670099,-0.1935483870967742,0.03436185133170716,-0.27598566308243727,-0.3220577453462733,-0.1057347670250896,-0.92460288682148
1210,1211,"1210,I can see it in the corner of his eye.",0.0,0,0,0,43,10,  i can see it in the corner of his eye ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10752688172043005,-0.1935483870967742,-0.2724014336917563,-0.10752688172043011,-0.17025089605734767,-0.32732618492671967,0.03436185133170716,-0.3139397688637845,-0.9346578534570346,-0.10752688172043005,-0.32732618492671967,-0.1935483870967742,0.03436185133170716,-0.2724014336917563,-0.3139397688637845,-0.10752688172043011,-0.9346578534570346
1211,1212,"1211,He banged his pandybat down on the desk and cried:",-1.0,0,-2,0,55,10,  he banged his pandybat down on the desk and cried ,-0.9810147008567991,-1.1111111111111112,-0.8900141719322122,-2.012272901032131,0.15647490714890863,0.0,0.09892054047490724,0.0,-0.794204592563488,-2.0,-0.6880756357791108,-13.149425287356323,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10949820788530461,-0.1953405017921147,-0.2777777777777778,-0.1111111111111111,-0.17343189964157707,-0.337592215207784,0.025741378897108248,-0.32611673358751775,-0.9547677867281439,-0.10949820788530461,-0.337592215207784,-0.1953405017921147,0.025741378897108248,-0.2777777777777778,-0.32611673358751775,-0.1111111111111111,-0.9547677867281439
1212,1213,"1212,""Up, Fleming!""",0.0,0,0,0,19,2,   up  fleming  ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.11084229390680998,-0.1971326164874552,-0.2831541218637993,-0.11290322580645161,-0.17600806451612902,-0.34459178130850965,0.017120906462509466,-0.338293698311251,-0.9648227533636984,-0.11084229390680998,-0.34459178130850965,-0.1971326164874552,0.017120906462509466,-0.2831541218637993,-0.338293698311251,-0.11290322580645161,-0.9648227533636984
1213,1214,"1213,""Up, my boy!""",0.25,0,0,-1,18,3,   up  my boy  ,0.2941692188386193,0.2777777777777778,0.7035194705819385,1.6768940841934423,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.8217611444626834,-1.0,-2.4295375450144436,-9.333333333333334,-0.11084229390680998,-0.1971326164874552,-0.2849462365591398,-0.11469534050179211,-0.17690412186379928,-0.34459178130850965,0.017120906462509466,-0.34235268655249546,-0.9748777199992532,-0.11084229390680998,-0.34459178130850965,-0.1971326164874552,0.017120906462509466,-0.2849462365591398,-0.34235268655249546,-0.11469534050179211,-0.9748777199992532
1214,1215,"1214,Fleming stood up slowly.",-0.25,-1,0,0,29,4,  fleming stood up slowly ,-0.21590434903954805,-0.2777777777777778,-0.5640641086906814,-1.2576705631450817,-0.6608832607832764,-1.0,-1.8736926878598308,-7.5,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10842293906810031,-0.1953405017921147,-0.2777777777777778,-0.11290322580645161,-0.1736111111111111,-0.3319925623272035,0.025741378897108248,-0.32611673358751775,-0.9648227533636984,-0.10842293906810031,-0.3319925623272035,-0.1953405017921147,0.025741378897108248,-0.2777777777777778,-0.32611673358751775,-0.11290322580645161,-0.9648227533636984
1215,1216,"1215,Hold out! cried the prefect of studies.",-1.0,0,-2,0,44,7,  hold out  cried the prefect of studies ,-0.9810147008567991,-1.1111111111111112,-1.262528529922533,-2.874675572903044,0.15647490714890863,0.0,0.09892054047490724,0.0,-0.794204592563488,-2.0,-0.9920228687870896,-18.784893267651885,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10797491039426518,-0.1953405017921147,-0.27956989247311825,-0.11469534050179211,-0.17439516129032256,-0.32965937362696157,0.025741378897108248,-0.3301757218287621,-0.9748777199992532,-0.10797491039426518,-0.32965937362696157,-0.1953405017921147,0.025741378897108248,-0.27956989247311825,-0.3301757218287621,-0.11469534050179211,-0.9748777199992532
1216,1217,"1216,Fleming held out his hand.",0.0,0,0,0,31,5,  fleming held out his hand ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10403225806451609,-0.1881720430107527,-0.2724014336917563,-0.11290322580645161,-0.16937724014336916,-0.309127313064833,0.06022326863550364,-0.3139397688637845,-0.9648227533636984,-0.10403225806451609,-0.309127313064833,-0.1881720430107527,0.06022326863550364,-0.2724014336917563,-0.3139397688637845,-0.11290322580645161,-0.9648227533636984
1217,1218,"1217,""The pandybat came down on it with a loud smacking sound: one, two, three, four, five, six.""",-0.85,-1,0,0,97,17,   the pandybat came down on it with a loud smacking sound  one  two  three  four  five  six  ,-0.8279926304933489,-0.9444444444444444,-0.455414087610171,-1.0061364505160655,-0.6608832607832764,-1.0,-0.3652237485450311,-1.7647058823529411,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10681003584229386,-0.1917562724014337,-0.2724014336917563,-0.11290322580645161,-0.17096774193548386,-0.32359308300633266,0.042982323766305945,-0.3139397688637845,-0.9648227533636984,-0.10681003584229386,-0.32359308300633266,-0.1917562724014337,0.042982323766305945,-0.2724014336917563,-0.3139397688637845,-0.11290322580645161,-0.9648227533636984
1218,1219,"1218,Other hand!",0.0,0,0,0,16,2,  other hand ,0.03913243489953562,0.0,-0.020814003288129903,0.0,0.15647490714890863,0.0,0.09892054047490724,0.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10860215053763436,-0.1971326164874552,-0.2831541218637993,-0.11290322580645161,-0.1754480286738351,-0.33292583780730023,0.017120906462509466,-0.338293698311251,-0.9648227533636984,-0.10860215053763436,-0.33292583780730023,-0.1971326164874552,0.017120906462509466,-0.2831541218637993,-0.338293698311251,-0.11290322580645161,-0.9648227533636984
1219,1220,"1219,The pandybat came down again in six loud quick smacks.",-0.25,-1,0,0,59,10,  the pandybat came down again in six loud quick smacks ,-0.21590434903954805,-0.2777777777777778,-0.2381140454491505,-0.5030682252580327,-0.6608832607832764,-1.0,-0.690124750858988,-3.0,0.0500441119624052,0.0,0.02113457457283976,0.0,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10331541218637988,-0.1953405017921147,-0.2724014336917563,-0.10752688172043011,-0.16964605734767024,-0.3053942111444459,0.025741378897108248,-0.3139397688637845,-0.9346578534570346,-0.10331541218637988,-0.3053942111444459,-0.1953405017921147,0.025741378897108248,-0.2724014336917563,-0.3139397688637845,-0.10752688172043011,-0.9346578534570346
1220,1221,"1220,Kneel down! cried the prefect of studies.",-1.0,0,-2,0,46,7,  kneel down  cried the prefect of studies ,-0.9810147008567991,-1.1111111111111112,-1.262528529922533,-2.874675572903044,0.15647490714890863,0.0,0.09892054047490724,0.0,-0.794204592563488,-2.0,-0.9920228687870896,-18.784893267651885,-0.04546031030947344,0.0,-0.03369236473536507,0.0,-0.10295698924731177,-0.1971326164874552,-0.27598566308243727,-0.1057347670250896,-0.17045250896057346,-0.30352766018425237,0.017120906462509466,-0.3220577453462733,-0.92460288682148,-0.10295698924731177,-0.30352766018425237,-0.1971326164874552,0.017120906462509466,-0.27598566308243727,-0.3220577453462733,-0.1057347670250896,-0.92460288682148
