"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"119","For, though they had reached the town now and were in the main street, with carts grinding past on the cobbles, still he went on talking, about settlements, and teaching, and working men, and helping our own class, and lectures, till she gathered that he had got back entire self-confidence, had recovered from the circus, and was about (and now again she liked him warmly) to tell herâ€""but here, the houses falling away on both sides, they came out on the quay, and the whole bay spread before them and Mrs. Ramsay could not help exclaiming, ""Oh, how beautiful!""",0.14940483411003,0.14940483411003,0.19920644548004,0.0995037190209989,0.199007438041998,-0.332619141372734,0.0329028592316312
"120","For the great plateful of blue water was before her; the hoary Lighthouse, distant, austere, in the midst; and on the right, as far as the eye could see, fading and falling, in soft low pleats, the green sand dunes with the wild flowing grasses on them, which always seemed to be running away into some moon country, uninhabited of men.",0.0512147519731584,0.0512147519731584,0,0.128036879932896,-0.256073759865792,-0.224832761162165,-0.242469841372922
"121","That was the view, she said, stopping, growing greyer-eyed, that her husband loved.",0.240535117721182,0.240535117721182,0.267261241912424,-0.267261241912424,0,0.261648755832263,-0.0111358850796843
"122","She paused a moment.",0,0,0,0,0,0.025,0
"123","But now, she said, artists had come here.",0,0,0,0,0,0.0395979797464467,0.0239385108214196
"124","There indeed, only a few paces off, stood one of them, in Panama hat and yellow boots, seriously, softly, absorbedly, for all that he was watched by ten little boys, with an air of profound contentment on his round red face gazing, and then, when he had gazed, dipping; imbuing the tip of his brush in some soft mound of green or pink.",0.277173946873433,0.277173946873433,0.377964473009227,0,0.125988157669742,0.400473517258503,-0.303216748965083
"125","Since Mr. Paunceforte had been there, three years before, all the pictures were like that, she said, green and grey, with lemon-coloured sailing-boats, and pink women on the beach.",-0.0898026510133875,0.0898026510133875,0,0,0,0.0292756642303643,0.0561266568833672
"126","But her grandmother's friends, she said, glancing discreetly as they passed, took the greatest pains; first they mixed their own colours, and then they ground them, and then they put damp cloths to keep them moist.",-0.0416666666666667,-0.0416666666666667,0,0.166666666666667,-0.166666666666667,0.0678333333333333,0.1875
"127","So Mr. Tansley supposed she meant him to see that that man's picture was skimpy, was that what one said?",-0.134164078649987,-0.134164078649987,-0.223606797749979,0,0,-0.142661136964487,0.0167705098312484
"128","The colours weren't solid?",-0.125,-0.125,-0.5,0,-0.5,-0.0375,0
